,sub,onset,offset,cat,tier,group,latency,latency group,latency_milli
2300,60,379.228,380.608, la vuoi la copertina?	 (QO),Caregiver voc,ASD,0.3199999999999932,inf-cg,319.9999999999932
2301,60,382.54,384.138,la vuoi Lorenzo la copertina? ( - NC QE) ,Caregiver voc,ASD,1.9320000000000164,cg-cg,1932.0000000000164
2302,60,384.203,384.746,ci (si),Infant voc,ASD,0.06499999999999773,cg-inf,64.99999999999773
2303,60,384.815,388.875,"sì, che vuoi fare, ti vuoi riposare un pochino? (C QA QA) ",Caregiver voc,ASD,0.06900000000001683,inf-cg,69.00000000001683
2304,60,385.276,386.248,ctctctct ,Infant voc,ASD,-3.5989999999999895,cg-inf,-3598.9999999999895
2305,60,389.657,391.257,xxx ,Infant voc,ASD,3.408999999999992,inf-inf,3408.999999999992
2306,60,391.362,400.363,"ascolta, ti vuoi riposare un pochino tu? Ti vuoi riposare o no? (DA QA) ",Caregiver voc,ASD,0.10500000000001819,inf-cg,105.00000000001819
2307,60,392.303,393.615,xxx ,Infant voc,ASD,-8.060000000000002,cg-inf,-8060.000000000002
2308,60,397.116,397.791,xxx,Infant voc,ASD,3.5009999999999764,inf-inf,3500.9999999999764
2309,60,401.7,403.395,vuoi la copertina Lorenzo? (QO NC) ,Caregiver voc,ASD,3.908999999999992,inf-cg,3908.999999999992
2310,60,405.084,405.592,xxx,Infant voc,ASD,1.6890000000000214,cg-inf,1689.0000000000214
2311,60,406.371,408.477,ti vuoi riposaree (RA) ,Caregiver voc,ASD,0.7789999999999964,inf-cg,778.9999999999964
2312,60,408.484,409.904,sbirulino (NE) ,Caregiver voc,ASD,0.007000000000005002,cg-cg,7.000000000005002
2313,60,410.521,412.081,ti vuoi riposare un pochino?	 (QA) ,Caregiver voc,ASD,0.6170000000000186,cg-cg,617.0000000000186
2314,60,414.235,416.5,"ci riposiamo un pochino, vuoi l copertina?	 (W QO) ",Caregiver voc,ASD,2.1539999999999964,cg-cg,2153.9999999999964
2315,60,417.672,419.226,te la mette mamma la copertina? (QM) ,Caregiver voc,ASD,1.1720000000000255,cg-cg,1172.0000000000255
2316,60,422.238,423.221,che vuoi fare? (QA) ,Caregiver voc,ASD,3.0120000000000005,cg-cg,3012.0000000000005
2317,60,425.675,427.104,me lo dici quello che vuoi fare (DA) ,Caregiver voc,ASD,2.4540000000000077,cg-cg,2454.0000000000077
2318,60,428.998,430.18,che vuole Lorenzo? (QO	NC	C	QA) ,Caregiver voc,ASD,1.8940000000000055,cg-cg,1894.0000000000055
2319,60,431.99,433.119,xxx,Infant voc,ASD,1.8100000000000023,cg-inf,1810.0000000000023
2320,60,433.079,434.459,Eh che vuoi fare?  (QO	NC	C	QA),Caregiver voc,ASD,-0.040000000000020464,inf-cg,-40.000000000020464
2321,60,438.237,439.205,che vuoi fare? (QO	NC	C	QA),Caregiver voc,ASD,3.77800000000002,cg-cg,3778.00000000002
2322,60,439.51,441.635,xxx ,Infant voc,ASD,0.3050000000000068,cg-inf,305.0000000000068
2323,60,441.85,444.345,vuoi l’elefante? guardalo allora dai	 (QO DA C) ,Caregiver voc,ASD,0.21500000000003183,inf-cg,215.00000000003183
2324,60,445.214,447.206,"guardiamolo insieme, cosa fa l’elefante (W QE) ",Caregiver voc,ASD,0.8689999999999714,cg-cg,868.9999999999714
2325,60,447.962,449.649,gli vuoi dare da mangiare all’elefante	(QA) ,Caregiver voc,ASD,0.7559999999999718,cg-cg,755.9999999999718
2326,60,449.653,450.481,prendi la forchetta (DA),Caregiver voc,ASD,0.004000000000019099,cg-cg,4.000000000019099
2327,60,450.486,454.891,"prendi il cucchiaio, prendi il cucchiaio gli diamo un po’ di pastasciutta all’elefante (DA) ",Caregiver voc,ASD,0.0049999999999954525,cg-cg,4.9999999999954525
2328,60,455.522,457.134,"dove sta il cucchiaio, Lorenzo? (QE NC) ",Caregiver voc,ASD,0.6309999999999718,cg-cg,630.9999999999718
2329,60,457.876,460.406,"tirati su, guarda sotto a te c’è il cucchiaio, prendilo (DA DA DA) ",Caregiver voc,ASD,0.7419999999999618,cg-cg,741.9999999999618
2330,60,462.115,463.095,: chi è questa la?	(QE),Caregiver voc,ASD,1.7090000000000032,cg-cg,1709.0000000000032
2331,60,464.941,466.319,xxx [urlo] ,Infant voc,ASD,1.8459999999999468,cg-inf,1845.9999999999468
2332,60,466.869,467.503,xxx,Infant voc,ASD,0.5500000000000114,inf-inf,550.0000000000114
2333,60,467.804,471.911,"mm, gli vuoi dare da mangiare all’elefante?  (C QA) ",Caregiver voc,ASD,0.3009999999999877,inf-cg,300.9999999999877
2334,60,471.915,474.097,prendi il cucchiaio gli diamo un po’ di pastasciutta (DA W) ,Caregiver voc,ASD,0.004000000000019099,cg-cg,4.000000000019099
2335,60,474.099,474.603,"tirati su, (DA)",Caregiver voc,ASD,0.0020000000000095497,cg-cg,2.0000000000095497
2336,60,479.858,480.804,ti tiri su? (QA),Caregiver voc,ASD,5.2549999999999955,cg-cg,5254.999999999995
2337,60,484.722,487.574,prendi il cucchiaio che diamo la pastasciutta all’elefante (DA W) ,Caregiver voc,ASD,3.9180000000000064,cg-cg,3918.0000000000064
2338,60,488.396,489.717,dove sta il cucchiaio? (QE),Caregiver voc,ASD,0.8220000000000027,cg-cg,822.0000000000027
2339,60,490.839,492.35,eccolooo (RE) ,Caregiver voc,ASD,1.122000000000014,cg-cg,1122.000000000014
2340,60,492.696,493.14,tieni (DA),Caregiver voc,ASD,0.34600000000000364,cg-cg,346.00000000000364
2341,60,493.456,495.638,"dai un po’ di pastasciutta all’elefante, dove sta? (DA QE) ",Caregiver voc,ASD,0.3160000000000309,cg-cg,316.0000000000309
2342,60,495.642,497.488,dai che la mamma te lo cerca (RM) ,Caregiver voc,ASD,0.004000000000019099,cg-cg,4.000000000019099
2343,60,497.779,498.943,ecco l’elefantino (RE) ,Caregiver voc,ASD,0.2909999999999968,cg-cg,290.9999999999968
2344,60,499.074,500.323,xxx ,Infant voc,ASD,0.13100000000002865,cg-inf,131.00000000002865
2345,60,500.459,505.295,"ohi, guarda dagli da mangiare la pastasciutta col cucchiaio (C DA DA) ",Caregiver voc,ASD,0.1360000000000241,inf-cg,136.0000000000241
2346,60,505.747,507.373,dai fammi vedere come gli dai da mangiare (AE DA RA) ,Caregiver voc,ASD,0.4519999999999982,cg-cg,451.9999999999982
2347,60,507.844,510.395,bravissimo (AE) ,Caregiver voc,ASD,0.47100000000000364,cg-cg,471.00000000000364
2348,60,510.553,512.822,"prendine ancora, prendine ancora dal piatto (DA C) ",Caregiver voc,ASD,0.15800000000001546,cg-cg,158.00000000001546
2349,60,513.715,515.632,prendine ancora e danne all’elefante (DA) ,Caregiver voc,ASD,0.8930000000000291,cg-cg,893.0000000000291
2350,60,515.633,517.543,dai che l’elefante c’ha fame (DA RE) ,Caregiver voc,ASD,0.00100000000009004,cg-cg,1.00000000009004
2351,60,518.685,520.865,"gliene dai da mangiare all’elefante, Lorenzo? (QA NC) ",Caregiver voc,ASD,1.141999999999939,cg-cg,1141.999999999939
2352,60,521.864,525.113,"con il cucchiaio, mi fai vedere come fai?	 (RE DA) ",Caregiver voc,ASD,0.9990000000000236,cg-cg,999.0000000000236
2353,60,526.065,528.112,"fai vedere a mamma, prendi il cucchiaio dai (DA DA C) ",Caregiver voc,ASD,0.9519999999999982,cg-cg,951.9999999999982
2354,60,531.718,532.113,xxx,Caregiver voc,ASD,3.6059999999999945,cg-cg,3605.9999999999945
2355,60,533.834,538.656,"fai vedere come fai, all’elefante devi dare la pastasciutta (DA DA) ",Caregiver voc,ASD,1.72099999999989,cg-cg,1720.99999999989
2356,60,534.707,535.384,xxx,Infant voc,ASD,-3.9489999999999554,cg-inf,-3948.9999999999554
2357,60,540.072,541.951,dai che ti sta guardando (DA) ,Caregiver voc,ASD,4.687999999999988,inf-cg,4687.999999999988
2358,60,542.601,544.36,vedi che ti guarda con l’occhietto	(DA) ,Caregiver voc,ASD,0.6499999999999773,cg-cg,649.9999999999773
2359,60,548.294,551.002,guarda che occhio piccolino che c’ha l’elefante (DA) ,Caregiver voc,ASD,3.933999999999969,cg-cg,3933.999999999969
2360,60,551.006,552.625,c’ha il naso lungo e l’occhietto piccolino	(RE RE) ,Caregiver voc,ASD,0.004000000000019099,cg-cg,4.000000000019099
2361,60,552.649,553.482,xxx,Infant voc,ASD,0.02400000000000091,cg-inf,24.00000000000091
2362,60,553.647,554.603,xxx,Infant voc,ASD,0.1650000000000773,inf-inf,165.0000000000773
2363,60,555.525,556.142,xxx,Infant voc,ASD,0.9220000000000255,inf-inf,922.0000000000255
2364,60,556.853,557.406,eccolo (C),Caregiver voc,ASD,0.710999999999899,inf-cg,710.999999999899
2365,60,559.199,561.14,guarda il leone come sta arrabbiato	(DA) ,Caregiver voc,ASD,1.7930000000000064,cg-cg,1793.0000000000064
2366,60,561.352,563.385,guardalo vedi che è arrabbiato il leone (C DA RE) ,Caregiver voc,ASD,0.21199999999998909,cg-cg,211.9999999999891
2367,60,567.69,568.122,xxx,Caregiver voc,ASD,4.305000000000064,cg-cg,4305.000000000064
2368,60,568.464,568.823,"aho, (C QA)",Caregiver voc,ASD,0.3420000000000982,cg-cg,342.0000000000982
2369,60,569.525,569.969,xxx,Infant voc,ASD,0.7019999999999982,cg-inf,701.9999999999982
2370,60,570.575,571.299,che dici? (C QA),Caregiver voc,ASD,0.6059999999999945,inf-cg,605.9999999999945
2371,60,571.303,573.417,guarda dove te lo metto questo piattino ah (DA RM C) ,Caregiver voc,ASD,0.004000000000019099,cg-cg,4.000000000019099
2372,60,573.707,574.205,xxx,Caregiver voc,ASD,0.2899999999999636,cg-cg,289.9999999999636
2373,60,574.987,575.69,guarda mamma (DA),Caregiver voc,ASD,0.7819999999999254,cg-cg,781.9999999999254
2374,60,575.699,578.188,adesso mamma guardami oh (C DA C) ,Caregiver voc,ASD,0.008999999999900865,cg-cg,8.999999999900865
2375,60,579.321,580.063,xxx,Caregiver voc,ASD,1.1330000000000382,cg-cg,1133.0000000000382
2376,60,580.492,581.714,"adesso Lorenzo, eccolo (NC C)",Caregiver voc,ASD,0.4289999999999736,cg-cg,428.9999999999736
2377,60,581.496,584.414,xxx ,Infant voc,ASD,-0.21800000000007458,cg-inf,-218.00000000007458
2378,60,583.348,584.681,eccolo (NC C) ,Caregiver voc,ASD,-1.066000000000031,inf-cg,-1066.000000000031
2379,60,584.687,586.134,guarda un po’ che c’hai in testa (DA RO) ,Caregiver voc,ASD,0.005999999999971806,cg-cg,5.999999999971806
2380,60,587.194,591.191,"ancora, che c’ha in testa Lorenzo? (QO NC) ",Caregiver voc,ASD,1.0599999999999454,cg-cg,1059.9999999999454
2381,60,593.117,595.235,ma che avrà in testa Lorenzo? (QO NC) ,Caregiver voc,ASD,1.9259999999999309,cg-cg,1925.9999999999309
2382,60,597.678,599.14,: senti un po’ cosa ti ha messo mamma in testa (DA RM) ,Caregiver voc,ASD,2.4429999999999836,cg-cg,2442.9999999999836
2383,60,599.141,600.488,"ops, caduto (C RE) ",Caregiver voc,ASD,0.0009999999999763531,cg-cg,0.9999999999763531
2384,60,600.918,603.796,"guarda un po’ ohi il piatto, guarda dove lo metto (DA C RE DA) ",Caregiver voc,ASD,0.42999999999995,cg-cg,429.99999999995
2385,60,604.328,606.024,xxx ,Caregiver voc,ASD,0.5319999999999254,cg-cg,531.9999999999254
2386,60,606.778,609.337,guarda mamma che bella con il piatto in testa (DA RM) ,Caregiver voc,ASD,0.7540000000000191,cg-cg,754.0000000000191
2387,60,610.356,611.647,"guardami Lorenzo, (DA NC) ",Caregiver voc,ASD,1.0190000000000055,cg-cg,1019.0000000000055
2388,60,612.352,614.907,"guarda dove ciò io il piatto, vieni a prenderlo (DA DA) ",Caregiver voc,ASD,0.7049999999999272,cg-cg,704.9999999999272
2389,60,616.393,620.975,"vieni a prendere il piatto sopra la testa di mamma,  guarda sopra i capelli di mamma, Lollo (DA NC)",Caregiver voc,ASD,1.48599999999999,cg-cg,1485.99999999999
2390,60,622.255,623.664,"dai prendilo, guarda dov’è? (DA QA) ",Caregiver voc,ASD,1.2799999999999727,cg-cg,1279.9999999999727
2391,60,624.69,626.076,xxx ,Infant voc,ASD,1.0260000000000673,cg-inf,1026.0000000000673
2392,60,626.167,626.747,girati un po’ (DA),Caregiver voc,ASD,0.09100000000000819,inf-cg,91.00000000000819
2393,60,626.753,630.264,"guarda dove c’ho il piattino, guarda dove c’ho il piattino (DA RM C)  ",Caregiver voc,ASD,0.0060000000000854925,cg-cg,6.0000000000854925
2394,60,630.593,631.038,xxx,Infant voc,ASD,0.3289999999999509,cg-inf,328.9999999999509
2395,60,631.037,632.441,sopra la testa guardami (DA) ,Caregiver voc,ASD,-0.0009999999999763531,inf-cg,-0.9999999999763531
2396,60,632.445,636.049,"guardami sui capelli, ohi dove ce li ho i capelli io? (C QM) ",Caregiver voc,ASD,0.004000000000019099,cg-cg,4.000000000019099
2397,60,636.755,640.264,"guarda un po’ i capelli di mamma, Lorenzo (DA NC) ",Caregiver voc,ASD,0.7060000000000173,cg-cg,706.0000000000173
2398,61,1.728,5.449,"Francesca vogliamo giocare, vogliamo giocare con la palla (NC W C)",Caregiver voc,ASD,NaN,NaN,NaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaN
2399,61,2.447,4.019,xxx,Infant voc,ASD,-3.002,cg-inf,-3002.0
2400,61,5.705,7.628,xxx,Infant voc,ASD,1.686,inf-inf,1686.0
2401,61,5.756,6.367,giochiamo ,Caregiver voc,ASD,-1.8719999999999999,inf-cg,-1872.0
2402,61,7.113,9.484," Francesca, vogliamo giocare con la palla",Caregiver voc,ASD,0.7460000000000004,cg-cg,746.0000000000005
2403,61,7.889,9.134,xxx,Infant voc,ASD,-1.5949999999999998,cg-inf,-1594.9999999999998
2404,61,10.008,10.591,xxx,Caregiver voc,ASD,0.8739999999999988,inf-cg,873.9999999999987
2405,61,10.79,13.682,"siii, la palla (C RE)",Caregiver voc,ASD,0.19899999999999984,cg-cg,198.99999999999983
2406,61,14.095,16.676,sì la palla (C RE) giochiamo (W),Caregiver voc,ASD,0.41300000000000026,cg-cg,413.0000000000002
2407,61,16.991,18.9,: come zeta sì la palla (RE),Caregiver voc,ASD,0.3150000000000013,cg-cg,315.00000000000125
2408,61,19.904,20.834,sì ,Caregiver voc,ASD,1.0040000000000013,cg-cg,1004.0000000000014
2409,61,23.404,24.474,sì la palla (C RE),Caregiver voc,ASD,2.5700000000000003,cg-cg,2570.0000000000005
2410,61,24.504,26.326,xxx,Infant voc,ASD,0.030000000000001137,cg-inf,30.000000000001137
2411,61,26.092,26.991,Francesca,Caregiver voc,ASD,-0.23400000000000176,inf-cg,-234.00000000000176
2412,61,28.595,29.079,xxx,Infant voc,ASD,1.6039999999999992,cg-inf,1603.999999999999
2413,61,29.088,30.795,xxx giochiamo (W),Caregiver voc,ASD,0.009000000000000341,inf-cg,9.000000000000341
2414,61,30.09,30.527,xxx,Infant voc,ASD,-0.7050000000000018,cg-inf,-705.0000000000018
2415,61,30.761,31.321,xxx,Infant voc,ASD,0.2339999999999982,inf-inf,233.9999999999982
2416,61,31.799,32.854,vuoi giocare con la palla? (QA),Caregiver voc,ASD,0.477999999999998,inf-cg,477.99999999999795
2417,61,33.188,33.664,xxx,Infant voc,ASD,0.3340000000000032,cg-inf,334.0000000000032
2418,61,34.696,35.46,xxx,Infant voc,ASD,1.0319999999999965,inf-inf,1031.9999999999964
2419,61,36.802,37.962,xxx,Infant voc,ASD,1.3419999999999987,inf-inf,1341.9999999999986
2420,61,38.699,41.211,cosa guardi le scarpe di mamma? (QA),Caregiver voc,ASD,0.7369999999999948,inf-cg,736.9999999999948
2421,61,41.612,43.975,xxx,Infant voc,ASD,0.40100000000000335,cg-inf,401.00000000000335
2422,61,44.596,46.513,andiamo giù sul  tappeto (W),Caregiver voc,ASD,0.6209999999999951,inf-cg,620.9999999999951
2423,61,47.119,48.367,sul tappeto?	(QE),Caregiver voc,ASD,0.6060000000000016,cg-cg,606.0000000000016
2424,61,48.3,49.413,xxx,Infant voc,ASD,-0.06700000000000017,cg-inf,-67.00000000000017
2425,61,49.852,50.314,xxx,Infant voc,ASD,0.43900000000000006,inf-inf,439.00000000000006
2426,61,50.339,51.369,ha giocato prima	(RA),Caregiver voc,ASD,0.02499999999999858,inf-cg,24.99999999999858
2427,61,55.142,56.339,"no, mamma, il bicchiere no	(AD)",Caregiver voc,ASD,3.7730000000000032,cg-cg,3773.000000000003
2428,61,57.271,58.294,Francesca (NC),Caregiver voc,ASD,0.9320000000000022,cg-cg,932.0000000000022
2429,61,58.676,59.04,xxx,Infant voc,ASD,0.382000000000005,cg-inf,382.000000000005
2430,61,59.303,60.065,xxx,Infant voc,ASD,0.2629999999999981,inf-inf,262.9999999999981
2431,61,60.669,62.667,mettiamo giù sul tappeto (W),Caregiver voc,ASD,0.6039999999999992,inf-cg,603.9999999999992
2432,61,63.111,64.737,io nascondo le scarpe (RM),Caregiver voc,ASD,0.4439999999999955,cg-cg,443.9999999999955
2433,61,65.14,65.571,xxx,Infant voc,ASD,0.4030000000000058,cg-inf,403.0000000000058
2434,61,65.584,68.808,E io nascondo le scarpe	( - ) ecco Francesca non le vedi più (C NC RA),Caregiver voc,ASD,0.01300000000000523,inf-cg,13.00000000000523
2435,61,66.492,67.879,xxx,Infant voc,ASD,-2.3160000000000025,cg-inf,-2316.0000000000027
2436,61,71.117,73.47,xxx,Infant voc,ASD,3.2379999999999995,inf-inf,3237.9999999999995
2437,61,74.765,75.964,sul tappeto (RE),Caregiver voc,ASD,1.2950000000000017,inf-cg,1295.0000000000018
2438,61,76.161,76.824,xxx,Infant voc,ASD,0.19700000000000273,cg-inf,197.00000000000273
2439,61,77.186,81.103,"vuoi venire sul tappeto? (QA) giochiamo a Jack va in cucina, Jack va in cucina (W)",Caregiver voc,ASD,0.362000000000009,inf-cg,362.000000000009
2440,61,79.01,79.474,xxx,Infant voc,ASD,-2.0929999999999893,cg-inf,-2092.999999999989
2441,61,81.772,82.879,Jack va in cucina (RE),Caregiver voc,ASD,2.298000000000002,inf-cg,2298.000000000002
2442,61,82.891,84.511,sii,Infant voc,ASD,0.012000000000000455,cg-inf,12.000000000000455
2443,61,83.722,85.653,"sì, gioca con Jack in cucina, dai Jack va in cucina (C DA C)",Caregiver voc,ASD,-0.7890000000000015,inf-cg,-789.0000000000015
2444,61,85.3,87.603,xxx ,Infant voc,ASD,-0.35300000000000864,cg-inf,-353.00000000000864
2445,61,87.456,88.703,Jack va in cucina ,Caregiver voc,ASD,-0.14699999999999136,inf-cg,-146.99999999999136
2446,61,88.119,89.509,xxx,Infant voc,ASD,-0.5840000000000032,cg-inf,-584.0000000000032
2447,61,89.541,90.731,Jack va in cucina ,Caregiver voc,ASD,0.031999999999996476,inf-cg,31.999999999996476
2448,61,90.195,90.813,xxx,Infant voc,ASD,-0.5360000000000014,cg-inf,-536.0000000000014
2449,61,91.506,93.399,xxx,Infant voc,ASD,0.6929999999999978,inf-inf,692.9999999999978
2450,61,92.234,94.495,Vieni dai Jack va in cucina vieni qui (DA C DA),Caregiver voc,ASD,-1.1650000000000063,inf-cg,-1165.0000000000064
2451,61,94.978,96.895,"vieni qui, vieni qui (C)",Caregiver voc,ASD,0.4829999999999899,cg-cg,482.9999999999899
2452,61,97.802,99.195,vieni qui (C),Caregiver voc,ASD,0.9070000000000107,cg-cg,907.0000000000107
2453,61,100.621,101.3,vieni qui (C),Caregiver voc,ASD,1.426000000000002,cg-cg,1426.0000000000018
2454,61,101.873,103.404,giochiamo a Jack che vai in cucina	(W),Caregiver voc,ASD,0.5730000000000075,cg-cg,573.0000000000075
2455,61,103.776,106.369,"jack va in cucina, (canta) (S)",Caregiver voc,ASD,0.3719999999999999,cg-cg,371.9999999999999
2456,61,106.854,108.321,dai vieni (DA),Caregiver voc,ASD,0.48499999999999943,cg-cg,484.99999999999943
2457,61,108.765,110.602,xxx,Caregiver voc,ASD,0.4440000000000026,cg-cg,444.0000000000026
2458,61,111.515,112.795,xxx,Infant voc,ASD,0.9129999999999967,cg-inf,912.9999999999967
2459,61,111.69,113.206,adesso è contenta (RO),Caregiver voc,ASD,-1.105000000000004,inf-cg,-1105.000000000004
2460,61,113.705,115.351,xxx,Caregiver voc,ASD,0.4989999999999952,cg-cg,498.9999999999952
2461,61,114.2,116.104,xxx,Infant voc,ASD,-1.1509999999999962,cg-inf,-1150.9999999999964
2462,61,115.9,116.358,xxx,Caregiver voc,ASD,-0.20399999999999352,inf-cg,-203.99999999999352
2463,61,116.589,118.099,xxx,Infant voc,ASD,0.23099999999999454,cg-inf,230.99999999999454
2464,61,119.115,119.591,xxx,Infant voc,ASD,1.0159999999999911,inf-inf,1015.9999999999911
2465,61,123.792,125.721,xxx,Infant voc,ASD,4.201000000000008,inf-inf,4201.000000000007
2466,61,126.509,127.88, cosa hai fatto? (QA),Caregiver voc,ASD,0.7879999999999967,inf-cg,787.9999999999967
2467,61,127.204,129.314,xxx,Infant voc,ASD,-0.6760000000000019,cg-inf,-676.0000000000019
2468,61,129.234,133.058,Francesca ha giocato con la palla prima? (NC QA),Caregiver voc,ASD,-0.07999999999998408,inf-cg,-79.99999999998408
2469,61,130.149,131.607,xxx,Infant voc,ASD,-2.908999999999992,cg-inf,-2908.999999999992
2470,61,134.065,137.207," Francesca no, no non toccare (NC AD)",Caregiver voc,ASD,2.4579999999999984,inf-cg,2457.999999999998
2471,61,139.602,140.992,Jack va in cucina (AR),Caregiver voc,ASD,2.3950000000000102,cg-cg,2395.00000000001
2472,61,141.545,145.204," siii,  Jack va in cucina (C AR) dai (DA)",Caregiver voc,ASD,0.5529999999999973,cg-cg,552.9999999999973
2473,61,142.749,143.026,xxx,Infant voc,ASD,-2.4550000000000125,cg-inf,-2455.0000000000127
