sub,onset,offset,cat,tier
324,406.49,408.15,guarda per il respetto delle pecore (DA),Caregiver voc
324,408.83,411.11,le pecore e il coniglietto (RE),Caregiver voc
324,411.9,413.1,guarda il coniglietto (DA),Caregiver voc
324,415.86,417.56,ti piace la locomotiva ho capito (RO RM),Caregiver voc
324,418.35,418.7,eh? (C),Caregiver voc
324,419.93,422.79,ti piace il telefono eh? ti piace la locomotiva (QO C RO),Caregiver voc
324,423.72,425.39,anzi dammi questo lo mettiamo qua? (DA W),Caregiver voc
324,442.3,445.76,hai fatto xxx? (CW),Infant voc
324,447.01,450.63,allora qua mettiamo in ordine (C W),Caregiver voc
324,451.33,453.69,qui così e questo per il caffè con il cucchiaino (RE RE),Caregiver voc
324,459.23,460.91,quello che cos'è questo la lo? (QE RE ET),Caregiver voc
324,461.55,463.41,"il trenino, la locomotiva (RE RE)",Caregiver voc
324,464.15,466.79,"la locomotiva. del trenino, del treno (RE RE)",Caregiver voc
324,468.31,469.1,che bello (RE),Caregiver voc
324,469.83,472.02,oh che bel palline che ci sono qui hai visto? (C RE QA),Caregiver voc
324,472.43,474.11,che belle ballotte colorate (RE),Caregiver voc
324,475.12,480.15,il trenino guarda che belle. gira gira (RE DA RE AE),Caregiver voc
324,481.72,483.9,mmm che belle (C RE),Caregiver voc
324,495.9,497.37,questa è la? botte (QE RE),Caregiver voc
324,498.06,501.0,"la botte per metter dentro il vino, fatte così (RE)",Caregiver voc
324,501.91,503.68,sono le botti del vino queste (RE),Caregiver voc
324,505.16,507.06,le botti per metter dentro il vino (RE),Caregiver voc
324,508.43,511.31,xxx,Infant voc
324,509.57,512.04,una più grande e una più piccola (RE),Caregiver voc
324,512.51,515.3,questa è granda. questa è più piccolina (RE RE),Caregiver voc
324,516.62,516.92,eh? (C),Caregiver voc
324,531.55,534.83,"così in fila. grande, grande piccola piccolina (RE RE)",Caregiver voc
324,532.04,533.53,iiiii,Infant voc
324,536.57,540.61,grade poi un po' più piccola un po' più piccola e piccolina (RE),Caregiver voc
324,542.19,545.37,piccola più piccolina (CW),Infant voc
324,544.25,549.92,grande un po' più piccola un po' più piccola e piccolina (RE),Caregiver voc
324,550.63,552.72,piccolina da tutto (CW),Infant voc
324,553.55,555.59,la più grande qual è la più granda? (QE),Caregiver voc
324,556.96,560.66,questa la più grande. e la più piccola questa (RE RE),Caregiver voc
324,561.87,563.19,la più piccolina è quella lì (RE),Caregiver voc
324,566.22,566.54,mm (C),Caregiver voc
324,572.75,574.36,chi suona? chi suona al telefono? (QE QE),Caregiver voc
324,576.11,582.31,pronto chi è? ah vuoi parlare col Pietro. sì Pietro è qua ch sta giocando te lo passo (AG C RE NC NC RO RA RM ,Caregiver voc
324,582.96,584.02,ciao Daniel (SB),Caregiver voc
324,584.18,585.58,è Daniel saluta (RE DA),Caregiver voc
324,586.04,586.87,ciao Daniel. ciao (SB),Caregiver voc
324,587.3,588.75,ciao Pietro (AG NC),Caregiver voc
324,589.56,590.05,ciao dì (AG DA),Caregiver voc
324,590.83,592.41,ci vediamo all'asila. eh? (W C),Caregiver voc
324,592.5,593.86,ci vediamo all'asilo (CW),Infant voc
324,593.66,594.24,sì ciao (AG),Caregiver voc
329,0.415,0.983,xxx,Infant voc
329,1.413,3.478,"vieni qui che qui si vede meglio qui, vieni. (DA C)",Caregiver voc
329,3.93,4.504,sono. (CW),Infant voc
329,4.226,6.66,"che c'è più luce, che c'è più luce, vieni. (RE DA)",Caregiver voc
329,6.952,8.678,xxx mangia. (CW),Infant voc
329,8.847,9.595,mangia? (QE),Caregiver voc
329,9.808,10.491,si. (CW),Infant voc
329,11.026,12.761,che lungo quel serpentone. (RE),Caregiver voc
329,14.572,18.396,"ma c'è xx, ma c'è il xx, mamma mia. (RE I RE I C)",Caregiver voc
329,21.015,27.309,xxx,Infant voc
329,27.391,30.103,fammi vedere com'è quello. portalo qui. fammi vedere. (DA DA DA),Caregiver voc
329,30.118,32.391,ampu ampu xx.,Infant voc
329,32.778,35.887,ah è grande questo. è più grande dell'altro? (C RE QE),Caregiver voc
329,37.706,39.314,ma di che colore è questo? (C QE),Caregiver voc
329,39.314,41.448,"mettiti qui, di che colore è questo? (DA QE)",Caregiver voc
329,41.644,43.036,eh Andrea? (C NC),Caregiver voc
329,45.85,48.793,anche la sedia c'è verde come i serpentoni.	(RE),Caregiver voc
329,49.494,50.551,eh sì. (CW),Infant voc
329,51.845,52.902,è comoda? (QE),Caregiver voc
329,52.974,53.762,grazie ma. (CW),Infant voc
329,53.922,55.144,è comoda sì? (QE C),Caregiver voc
329,57.963,60.443,"e poi cosa c'è, cosa ci sarà là dentro? (RE QE)",Caregiver voc
329,61.448,61.942,eh? (C),Caregiver voc
329,63.355,64.193,piano eh. (RA C),Caregiver voc
329,66.783,67.546,il camion. (CW),Infant voc
329,67.567,68.448,il camion! (RE),Caregiver voc
329,68.463,71.489,aspetta aspetta che facciamo così guarda. (AD W DA),Caregiver voc
329,72.123,74.226,oh che bel camion. (C RE),Caregiver voc
329,74.231,77.319,mettiti qui mettiti qui mettiti qui che vediamo com'è eh. (DA W C),Caregiver voc
329,78.644,79.025,eh? (C),Caregiver voc
329,80.046,81.185,wow! (RE),Caregiver voc
329,82.03,82.804,xxx,Infant voc
329,83.201,84.056,e poi? (QE),Caregiver voc
329,84.561,86.701,xxx,Infant voc
329,86.587,88.005,mamma quante cose. (C RE),Caregiver voc
329,93.804,96.36,xxx,Infant voc
329,97.979,99.549,l'elicottero xx eh? (RE I C),Caregiver voc
329,102.319,107.113,è un elicottero? mettiti qui Andrea eh sul tappeto che è più comodo eh. (QE DA NC C RE C),Caregiver voc
329,107.768,110.248,ma non possiamo tirare fuori tutte quelle cose Andrea. (C W NC),Caregiver voc
329,110.664,111.082,mmm? (C),Caregiver voc
329,111.134,112.216,eh vo(gl)io. (CW),Infant voc
329,112.829,113.68,cos'è che vuoi? (QO),Caregiver voc
329,113.67,114.747,vo(gl)io (qu)ella. (CW),Infant voc
329,115.015,115.881,quella? (QE),Caregiver voc
329,117.051,117.757,ecco. (C),Caregiver voc
329,119.453,121.453,hai visto che è arancione come il tappeto? (QA RE),Caregiver voc
329,122.977,124.117,"vieni qui, vieni qui. (DA)",Caregiver voc
329,124.783,126.402,"vieni qui Andrea, vieni qui. (DA NC)",Caregiver voc
329,127.065,130.412,xxx che gli dai il capo. (CW),Infant voc
329,130.701,132.175,eh il tappo? (C QE),Caregiver voc
329,132.231,133.922,eh cosa Andrea? (C QE NC),Caregiver voc
329,138.623,141.149,cosa fai la pappa? lo usi come mestolo. (QA QA),Caregiver voc
329,148.484,150.402,vieni qui vieni Andrea. (DA C NC),Caregiver voc
329,151.639,154.067,porta qui quella rana che voglio vedere com'è. (DA RM),Caregiver voc
329,154.969,155.355,eh,Infant voc
329,156.69,157.567,vieni qui Andrea. (DA NC),Caregiver voc
329,158.958,160.742,Andrea vieni che mi fai vedere. (NC DA),Caregiver voc
329,161.278,161.969,do.,Infant voc
329,162.752,164.067,ma cosa fai? (C QA),Caregiver voc
329,166.211,167.025,maaaah. (C),Caregiver voc
329,168.732,169.427,vieni vieni. (DA),Caregiver voc
329,171.015,173.551,"vieni qui che giochiamo qui sul tappeto, vieni. (DA W DA)",Caregiver voc
329,173.628,174.453,Andrea. (NC),Caregiver voc
329,183.309,185.655,vieni qui Andrea vieni guarda. (DA NC C DA),Caregiver voc
329,187.963,192.52,"dai che lo facciamo entrare. lancia qui, lancia qui. lanciamo qua la palla Andrea? (W DA / W NC)",Caregiver voc
329,192.84,195.335,xxx,Infant voc
329,196.84,198.798,portale qui che voglio sentire anche io. (DA RM),Caregiver voc
329,199.427,202.231,"voglio sentire anche io, portale qui, dai che le mettiamo qui. (/ DA W)",Caregiver voc
329,203.716,204.917,aspetta eh. (DA C),Caregiver voc
329,206.963,209.556,qui guarda vieni. vieni vieni vieni vieni vieni vieni. (DA AE),Caregiver voc
329,209.737,210.469,oh no. (CW),Infant voc
329,210.608,212.597,"dai fallo suonare qui, suona. (DA DA)",Caregiver voc
329,212.948,213.768,vieni qua! (DA),Caregiver voc
329,214.17,216.427,se lo vedesse l'Elisa eh. (RE C),Caregiver voc
329,216.855,217.541,prova. (DA),Caregiver voc
329,218.659,219.783,che bella! (RE),Caregiver voc
329,226.288,227.42,un bel suono. (RE),Caregiver voc
329,228.438,229.118,sì? (C),Caregiver voc
329,242.927,243.773,xxx,Caregiver voc
329,271.329,271.896,xxx,Infant voc
329,273.154,274.804,ih xxx mangia. (CW),Infant voc
329,274.845,275.845,mangia questo. (RE),Caregiver voc
329,276.515,277.701,cos'è che mangia? (QE),Caregiver voc
329,284.984,285.762,xxx,Infant voc
329,287.005,288.185,xxx,Caregiver voc
329,302.835,308.247,hai visto Andrea che qui c'è un giochetto che è come il nostro del winnie pooh vero? (QA NC RE C),Caregiver voc
329,308.324,310.484,invece questo è delle ochette delle rane. (RE),Caregiver voc
329,320.752,322.067,oh Andrea guarda. (C NC DA),Caregiver voc
329,331.19,332.479,e la ruspa grande? (QE),Caregiver voc
329,333.551,334.804,e la ruspa grande? (/),Caregiver voc
329,335.412,337.221,è un camioncino quello eh. (RE C),Caregiver voc
329,338.273,339.52,o una ruspa? fammi vedere (QE DA),Caregiver voc
329,341.479,342.752,è un camioncino? (QE),Caregiver voc
329,353.443,356.066,"oh mamma fammi vedere, fammi vedere cos'è. (C DA /)",Caregiver voc
329,356.556,357.68,che cos'è? (QE),Caregiver voc
329,357.788,359.144,"vieni qui, fammi vedere. (DA DA)",Caregiver voc
329,360.329,362.561,mamma mia fammi vedere. (C DA),Caregiver voc
329,362.824,364.17,mam(m)a mia. (CW),Caregiver voc
329,364.319,365.499,mamma mia. (C),Caregiver voc
329,365.577,366.34,e quanto pesa. (CW),Infant voc
329,366.412,368.639,è pesante? pesa? fammi sentire. (QE / DA),Caregiver voc
329,371.639,372.252,pesa. (RE),Caregiver voc
329,372.546,373.773,xxx,Infant voc
329,374.082,375.216,"fai così, guarda Andrea. (DA DA NC)",Caregiver voc
329,388.484,390.47,a chi telefoni alla nonna? (QA),Caregiver voc
329,393.499,394.67,pronto! (AG),Caregiver voc
329,395.458,396.644,pronto pronto. (AG),Caregiver voc
329,401.097,402.402,senti qualcuno? (QA),Caregiver voc
329,404.68,406.242,c'è qualcuno? (QE),Caregiver voc
329,407.335,410.02,xxx la mia ruspa. (CW),Infant voc
329,410.118,411.453,la tua ruspa. dov'è la tua ruspa? (RE QE),Caregiver voc
329,411.773,417.976,xxx,Infant voc
329,417.988,419.961,entri nel tuo tunnel? (QA),Caregiver voc
329,421.535,425.214,xxx le (s)carpe xxx. (CW),Infant voc
329,425.13,426.773,ti togli le scarpe? (QA),Caregiver voc
329,427.285,429.869,"sì va bene, toglile dai. (C DA C)",Caregiver voc
329,435.75,436.69,ma no. (CW),Infant voc
329,436.702,439.809,ah no vuoi giocare lì. va bene va bene gioca lì va bene dai. (C RA C RA C),Caregiver voc
329,439.642,441.488,xxx,Infant voc
329,441.523,449.202,"è tua quella? mamma mia, ma dove vai? eh, dove vai? io mi siedo qui allora. (QE C QA C QA RM)",Caregiver voc
329,449.059,449.642,bubu,Infant voc
329,451.309,453.392,ma dov'è l'Andrea che non lo vedo? (QO NC RM),Caregiver voc
329,453.928,454.833,ma dov'è? (QO),Caregiver voc
329,454.976,457.011,ma dov'è che non lo vedo? (QO RM),Caregiver voc
329,457.023,457.809,chi chi.,Infant voc
329,457.845,459.142,ah sei lì. (C RO),Caregiver voc
329,460.619,468.142,xxx (ser)penti dotto.,Infant voc
329,468.142,471.083,i serpenti. vuoi entrare coi serpenti? (RE QA),Caregiver voc
329,471.416,472.654,anche questo vuoi? (QO),Caregiver voc
329,472.678,474.297,"sì, xxx mangia. (CW)",Infant voc
329,474.297,476.369,"mangia anche questo, si? (RE C)",Caregiver voc
329,483.845,486.13,anche (l)a rana no. (CW),Infant voc
329,486.619,489.726,anche la rana? vai a prendere anche la rana. (QE DA),Caregiver voc
329,489.714,490.285,xx prima (CW),Infant voc
329,490.583,493.011,prima l'altro serpentello. (RE),Caregiver voc
329,494.5,497.357,xxx (s)pingi. (CW),Infant voc
329,505.083,507.833,vieni qui fammi vedere cos'è. un clavicembalo? (DA DA QE),Caregiver voc
329,509.214,511.726,fammi sentire. fammi vedere Andrea. (DA DA NC),Caregiver voc
329,513.273,514.619,vieni qui vieni. (DA C),Caregiver voc
329,514.976,517.0,non in testa senti. (AD DA),Caregiver voc
329,518.845,520.845,xxx,Caregiver voc
329,522.238,523.095,ah che rumore! (C RE),Caregiver voc
329,530.261,532.13,e la rana dov'è la rana? (RE QE),Caregiver voc
329,533.619,534.976,dov'è la rana Andrea? (QE NC),Caregiver voc
329,535.083,535.952,mmm? (C),Caregiver voc
329,537.321,539.381,toi toi toi,Infant voc
329,539.416,543.023,che grande quella rana con la corona. visto che ha anche la corona in testa? (RE QA),Caregiver voc
329,543.071,545.595,no no anche pe(r) ap(r)ire. (CW),Infant voc
329,545.595,546.881,anche per aprire? (QE),Caregiver voc
329,547.595,548.404,(a)p(r)ire. (CW),Infant voc
329,548.797,550.619,si apre la bocca? cosa c'è dentro lì? (QE QE),Caregiver voc
329,552.011,553.666,"un a, un (a)pi. (CW)",Infant voc
329,554.142,556.25,"un'ape, oh mamma mia. (RE C)",Caregiver voc
329,556.416,558.892,"po ta, ta ta ta",Infant voc
329,558.916,560.857,ha mangiato un'ape. la rana. (RE),Caregiver voc
329,561.297,562.309,una mosca. (RE),Caregiver voc
329,562.761,563.916,è una mosca o un'ape? (QE),Caregiver voc
329,563.988,564.666,sì. (CW),Infant voc
329,565.476,568.19,ta ta ta. aamm.,Infant voc
329,575.523,576.273,ba ba! (AN),Caregiver voc
329,585.488,586.428,è bello? (QE),Caregiver voc
329,590.25,591.202,oh mamma mia. (C),Caregiver voc
329,591.214,593.0,woooow. (CWOP),Infant voc
329,593.0,595.214,"vieni che guardiamo cosa c'è dentro, vieni. (DA W DA)",Caregiver voc
329,595.25,597.547,che borsa grande. (RE),Caregiver voc
329,597.547,598.595,quanti giochi. (CW),Infant voc
329,598.726,600.19,cosa c'è dentro? (QE),Caregiver voc
329,600.559,601.5,oooh. (C),Caregiver voc
347,7.878,9.274,giochiamo alla palla?						(W),Caregiver voc
347,11.286,14.426,prima sei stato con Arianna adesso giochi con la mamma un po'.	(RA),Caregiver voc
347,15.228,15.631,va bene?							(C),Caregiver voc
347,17.148,21.866, xxx. dai giochiamo a palla.						(I W),Caregiver voc
347,25.533,27.958,c'è la palla c'è il libricino.					(RE RE),Caregiver voc
347,28.47,29.273,vuoi prendere qualcosa?					(QA),Caregiver voc
347,29.117,32.378,ci sono uno due tre.					(CW),Infant voc
347,32.52,33.61, mhm.								(C),Caregiver voc
347,34.792,36.155,questo si ti piace.						(RE C RO),Caregiver voc
347,36.691,38.008,due tre.						(CW),Infant voc
347,39.171,41.852, mhm ci sono le luci.	vero Daniele?						(C RE C NC),Caregiver voc
347,42.8,44.354,xxx.,Infant voc
347,44.864,50.129, xxx. la palla. vuoi giocare con la palla?			(I RE QA),Caregiver voc
347,52.03,52.816,bene. (C),Caregiver voc
347,56.648,64.755, giochiamo alla palla va bene? guarda. la palla. la palla. mm? (W C DA RE RE C),Caregiver voc
347,65.309,66.071,prendila. (DA),Caregiver voc
347,66.985,68.981,xxx facciamo il caffè?	(W),Caregiver voc
347,70.763,71.46,xxx,Caregiver voc
347,75.44,76.51,ca ca.,Caregiver voc
347,77.37,79.172,mm? cosa c'è?							(C QE),Caregiver voc
347,79.635,81.912,xxx.,Infant voc
347,82.16,86.104,no questi non si possono staccare no sono fissi.	non si può.		(AD RE AD),Caregiver voc
347,92.623,93.46,ca ca.,Infant voc
347,94.393,95.172,non si può.							(AD),Caregiver voc
347,95.18,96.956,xxx.,Infant voc
347,97.355,99.032,non si può.	xxx						(AD),Caregiver voc
347,99.641,102.332,xxx.,Infant voc
347,103.055,103.743,non si può.							(AD),Caregiver voc
347,104.093,105.37,xx ca.,Infant voc
347,106.104,110.86,xxx. giochiamo alla palla Daniele? (I W NC),Caregiver voc
347,114.279,115.822,do(v) è palla.						(CW),Infant voc
347,116.314,117.483,dov'è la palla?						(QE),Caregiver voc
347,119.83,120.69,giochiamo?							(W),Caregiver voc
347,122.358,127.65,mhm giochiamo alla palla?	opplà. xxx (C W C),Caregiver voc
347,136.294,137.233,cosa fai?							(QA),Caregiver voc
347,145.553,146.429,xxx,Caregiver voc
347,169.569,172.686,giochiamo un po' con la palla?	xxx.			(W),Caregiver voc
347,176.901,179.197,xxx.,Infant voc
347,179.5,181.108,xxx,Caregiver voc
347,185.965,186.75,gira gira.							(DA),Caregiver voc
347,190.47,192.0,non giri più?							(QA),Caregiver voc
347,205.127,207.797,xxx. eh? (I C),Caregiver voc
347,209.243,214.828, ci son le coccinelle? queste sono due coccinelle. e le farfalle. (QE RE RE),Caregiver voc
347,215.331,216.382,xxx,Caregiver voc
347,225.34,227.018,ecco girano?							(QE),Caregiver voc
347,229.266,231.622,non ci sono farfalle che girano?				(QE),Caregiver voc
347,260.16,262.57,Daniele adesso giochiamo con qualcos'altro?		(NC W),Caregiver voc
347,263.46,264.26,xxx.,Caregiver voc
347,266.34,267.96,drin drin telefono!						(OP RE),Caregiver voc
347,276.07,279.62,drin drin telefono! drin drin pronto.						(OP RE OP AG),Caregiver voc
347,280.16,287.2,ciao Daniele! pronto pronto ciao. mettilo apposto Daniele mettilo apposto. (AG NC AG DA NC),Caregiver voc
347,296.39,297.64,Daniele.							(NC),Caregiver voc
347,299.43,302.96,il trenino. ciuf ciuf Daniele vieni.				(RE OP NC DA),Caregiver voc
347,304.029,306.22,vieni che c'è il ciuf ciuf Daniele.				(DA RE NC),Caregiver voc
347,308.178,309.574,guarda il trenino.						(DA),Caregiver voc
347,312.787,314.123,c'è il ciuf ciuf.							(RE),Caregiver voc
347,316.327,318.119,ciuf ciuf ciuf ciuf.						(OP),Caregiver voc
347,320.114,322.34,eh Daniele guarda c'è il ciuf ciuf.				(C NC DA RE),Caregiver voc
347,323.355,325.627,tira tira questo ciuf ciuf. tira.				(DA RE DA),Caregiver voc
347,333.083,334.34,tira il ciuf ciuf.						(DA OP),Caregiver voc
347,339.902,341.939,è bello il trenino?						(QE),Caregiver voc
347,344.398,345.662,mm?,Caregiver voc
347,347.013,349.134,che bello! vedi qua ci sono le tazzine del caffè.				(RE DA RE),Caregiver voc
347,349.212,349.879,caffè.							(CW),Caregiver voc
347,351.277,353.365,xxx il caffè.							(I RE),Caregiver voc
347,353.962,356.189,xxx,Caregiver voc
347,368.486,369.379,xxx. (I),Caregiver voc
347,373.731,375.18,xxx la tata?							(I QE),Caregiver voc
347,376.416,380.18,xxx Daniele. dove sono gli occhietti del tato?		(I NC QE),Caregiver voc
347,381.231,383.56,xxx Daniele.							(I NC),Caregiver voc
347,384.638,387.074,xxx. (I),Caregiver voc
347,385.657,388.189,pro(n)to ciao ciao.					(CW),Infant voc
347,388.754,391.337,pronto ciao pronto ciao.					(AG AG),Caregiver voc
347,391.898,392.726,vedi Daniele.							(DA NC),Caregiver voc
347,393.134,395.925,questo è il tato fa le nanne. 		chiusi occhietti.			(RE RE),Caregiver voc
347,397.078,400.186,mettiamo la copertina Daniele? mettiamo la copertina. (W NC W),Caregiver voc
347,399.601,400.889,(o)cchi chiusi.						(CW),Infant voc
347,400.88,404.8,copertina Daniele. chiude gli occhietti il tato.	 xxx.								(RE NC RE),Caregiver voc
347,404.274,404.77,chiudi.							(CW),Infant voc
347,405.066,405.855,dormi. (RA),Caregiver voc
347,406.196,408.437,ti mette la copertina Daniele ti mette.			(RA NC C),Caregiver voc
347,408.02,408.407,xxx,Infant voc
347,408.855,409.719,	(coper)tina.						(CW),Infant voc
347,409.742,415.051,copertina dorme nanna. Daniele. il caffè lo facciamo?	(RE NC W),Caregiver voc
347,414.729,416.073,asta uscito.						(CW),Infant voc
347,416.647,417.766,facciamo il caffè?	xxx					(W),Caregiver voc
347,417.789,418.591,xxx.,Infant voc
347,419.147,423.677,mm? o gli diamo da mangiare Daniele? mettiamo da mangiare al tato. am. (C W NC W OP),Caregiver voc
347,424.385,426.198,mettiamo da mangiare al tato? (W),Caregiver voc
347,426.225,427.959,no occhiu ciu ci.,Infant voc
347,428.25,430.883,mm? il tato.	mangia il tato?					(C RE QE),Caregiver voc
347,431.41,432.445,xxx.,Infant voc
347,433.073,433.988,bene! (AE),Caregiver voc
347,434.712,436.027,mangia il tato?	(QE),Caregiver voc
347,436.521,436.974,mm? (C),Caregiver voc
347,437.581,445.13,il tato mangia? guarda che apre gli occhietti Daniele. xxx. è tornato a fare le nanne il tato. il tato dorme? (QE DA NC I RE QE),Caregiver voc
